Metadata_EOS,Metadata_pdid,Metadata_name,Metadata_smiles,Metadata_inchi,Metadata_inchikey,probe,experimental probe,calculated probe,available,approved drug,P&D approved,covalent binder,biased GPCR ligand,inorganic,structural alert,PAINS Family A,PAINS Family B,PAINS Family C,Aggregator,Obsolete,Nuisance,no. targets,drug_status,Metadata_cas,Metadata_synonyms,mw,hba,hbd,rb,rc,arc,logp,tpsa,fcsp3,ncc,lrs,qed,moa_activator,moa_agonist,moa_allosteric antagonist,moa_allosteric modulator,moa_antagonist,moa_binding agent,moa_blocker,moa_cofactor,moa_competitive inhibitor,moa_degrader,moa_disrupting agent,moa_inducer,moa_inhibitor,moa_inverse agonist,moa_mixed,moa_modulator,moa_negative allosteric modulator,moa_negative modulator,moa_neutral,moa_opener,moa_other,moa_partial agonist,moa_positive allosteric modulator,moa_positive modulator,moa_potentiator,moa_stabiliser,moa_stimulator,moa_substrate,drug_status_approved,drug_status_experimental,drug_status_investigational,drug_status_nutraceutical,drug_status_vet_approved,drug_status_withdrawn
EOS100990,PD000121,TRIPTOLIDE,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O,"InChI=1S/C20H24O6/c1-8(2)18-13(25-18)14-20(26-14)17(3)5-4-9-10(7-23-15(9)21)11(17)6-12-19(20,24-12)16(18)22/h8,11-14,16,22H,4-7H2,1-3H3/t11-,12-,13-,14-,16+,17-,18-,19+,20+/m0/s1",DFBIRQPKNDILPW-CIVMWXNOSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,investigational,144539-79-7;38748-32-2,PG490;NSC 163062;Triptolide (PG490);TRIPTOLIDE;TRIPTOLIDEN/A,360.16,6.0,1.0,1.0,7.0,0.0,1.1,84.12,0.85,9.0,6.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS101381,PD000128,AVANAFIL,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,"InChI=1S/C23H26ClN7O3/c1-34-19-6-5-15(10-18(19)24)11-27-21-17(22(33)28-13-20-25-7-3-8-26-20)12-29-23(30-21)31-9-2-4-16(31)14-32/h3,5-8,10,12,16,32H,2,4,9,11,13-14H2,1H3,(H,28,33)(H,27,29,30)/t16-/m0/s1",WEAJZXNPAWBCOA-INIZCTEOSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,approved,330784-47-9,AVANAFIL;4-{[(3-chloro-4-methoxyphenyl)methyl]amino}-2-[(2S)-2-(hydroxymethyl)pyrrolidin-1-yl]-N-[(pyrimidin-2-yl)methyl]pyrimidine-5-carboxamide;TA1790,483.18,9.0,3.0,9.0,4.0,3.0,2.43,125.39,0.35,1.0,6.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS100617,PD000129,DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,"InChI=1S/C21H25ClO6/c1-2-27-15-6-3-12(4-7-15)9-14-10-13(5-8-16(14)22)21-20(26)19(25)18(24)17(11-23)28-21/h3-8,10,17-21,23-26H,2,9,11H2,1H3/t17-,18-,19+,20-,21+/m1/s1",JVHXJTBJCFBINQ-ADAARDCZSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,approved,461432-26-8,DAPAGLIFLOZIN;Dapagliflozin (BMS512148);BMS-512148;Dapagliflozin (BMS-512148),408.13,6.0,4.0,6.0,3.0,2.0,1.84,99.38,0.43,5.0,6.0,0.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS101757,PD000132,CANAGLIFLOZIN,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,"InChI=1S/C24H25FO5S/c1-13-2-3-15(24-23(29)22(28)21(27)19(12-26)30-24)10-16(13)11-18-8-9-20(31-18)14-4-6-17(25)7-5-14/h2-10,19,21-24,26-29H,11-12H2,1H3/t19-,21-,22+,23-,24+/m1/s1",XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,approved,928672-86-0;842133-18-0,CANAGLIFLOZIN;JNJ 28431754AAA;TA 7284;JNJ 24831754ZAE;CANAGLIFLOZIN ANHYDROUS;Canagliflozin (JNJ 28431754);JNJ 28431754;Canagliflozin ,444.14,6.0,4.0,5.0,4.0,3.0,2.97,90.15,0.33,5.0,6.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS100756,PD000154,MEGLUTOL,CC(O)(CC(=O)O)CC(=O)O,"InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)",NPOAOTPXWNWTSH-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,approved;experimental;investigational,503-49-1,"Dicrotalic acid;3-Hydroxy-3-Methyl-Glutaric Acid;MEGLUTOL;3-Hydroxy-3-methylglutaric acid;Acid, 3-hydroxy-3-methylglutari;Lipoglutaren",162.05,3.0,3.0,4.0,0.0,0.0,-0.31,94.83,0.67,0.0,0.0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
EOS100832,PD000163,HYMECROMONE,Cc1cc(=O)oc2cc(O)ccc12,"InChI=1S/C10H8O3/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5,11H,1H3",HSHNITRMYYLLCV-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,approved;experimental;investigational,90-33-5;56275-29-7,HYMECROMONE;4-MU;4-Methylumbelliferone;HYMECHROME;4-Methylumbelliferone (4-MU);Cantabiline,176.05,3.0,1.0,0.0,2.0,2.0,1.81,50.44,0.1,0.0,6.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
EOS100872,PD000164,NITROXOLINE,O=[N+]([O-])c1ccc(O)c2ncccc12,"InChI=1S/C9H6N2O3/c12-8-4-3-7(11(13)14)6-2-1-5-10-9(6)8/h1-5,12H",RJIWZDNTCBHXAL-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,35,approved;experimental;investigational,4008-48-4,"NITROXOLINE;8-Hydroxy-5-nitroquinoline;Pharmaprojects No. 3064;8-Hydroxy-5-nitroquinoline, 5-nitroquinolin-8-ol, 5-Nitro-8-quinolinol, 5-Nitro-8-hydroxyquinoline;8-Hydroxy-5-nitroquinoline, 5-nitroquinolin-8-ol, 5-Nitro-8-quinolinol|5-Nitro-8-hydroxyquinoline;PMID27998201-Compound-22;5-Nitro-8-quinolinol;5-nitroquinolin-8-ol;5-Nitro-8-hydroxyquinoline",190.04,4.0,1.0,1.0,2.0,2.0,1.85,76.26,0.0,0.0,6.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
EOS102212,PD000166,PHENOTHIAZINE,c1ccc2c(c1)Nc1ccccc1S2,"InChI=1S/C12H9NS/c1-3-7-11-9(5-1)13-10-6-2-4-8-12(10)14-11/h1-8,13H",WJFKNYWRSNBZNX-UHFFFAOYSA-N,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,26,approved;experimental;vet_approved;investigational,92-94-2;92-84-2;8023-30-1,PHENOTHIAZINE;Thiodiphenylamine;ML171 Analog;Nemazine;ENT 38,199.05,2.0,1.0,0.0,3.0,2.0,3.89,12.03,0.0,0.0,6.0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
EOS101019,PD000178,FOMEPIZOLE,Cc1cn[nH]c1,"InChI=1S/C4H6N2/c1-4-2-5-6-3-4/h2-3H,1H3,(H,5,6)",RIKMMFOAQPJVMX-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,approved;vet_approved,7554-65-6,"Antizol-Vet;4-methylpyrazole, Antizol, Antizol-Vet;FOMEPIZOLE;4-Methylpyrazole;Antizol",82.05,1.0,1.0,0.0,1.0,1.0,0.72,28.68,0.25,0.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
EOS100936,PD000181,PALMIDROL,CCCCCCCCCCCCCCCC(=O)NCCO,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)",HXYVTAGFYLMHSO-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,approved;experimental;nutraceutical;investigational,544-31-0,"Palmitoylethanolamide;AM 3112;N-palmitoylethanolamine;Guanfacine extended release;N-palmitoylethanolamide, Stief;Palmitoyl Ethanolamide;Palmidrol|N-palmitoylethanolamine;PALMIDROL [5mM];PALMIDROL;Loramine P 256;Palmitylethanolamide;Mackpeart DR 14V;Impulsin",299.28,2.0,2.0,16.0,0.0,0.0,4.58,49.33,0.94,0.0,0.0,0.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
EOS101974,PD000195,ALLYL ISOTHIOCYANATE,C=CCN=C=S,"InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2",ZOJBYZNEUISWFT-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,investigational,57-06-7;8007-40-7;107231-30-1,ALLYLISOTHIOCYANATE;ALLYL ISOTHIOCYANATE,99.01,2.0,0.0,2.0,0.0,0.0,1.28,12.36,0.25,0.0,0.0,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS100853,PD000197,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,"InChI=1S/C37H49N7O9S/c1-37(2,3)53-36(52)39-16-14-30(45)41-28(19-23-21-40-25-13-9-8-12-24(23)25)34(50)42-26(15-17-54-4)33(49)44-29(20-31(46)47)35(51)43-27(32(38)48)18-22-10-6-5-7-11-22/h5-13,21,26-29,40H,14-20H2,1-4H3,(H2,38,48)(H,39,52)(H,41,45)(H,42,50)(H,43,51)(H,44,49)(H,46,47)/t26-,27-,28-,29-/m0/s1",NEYNJQRKHLUJRU-DZUOILHNSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,approved;withdrawn,5534-95-2,ICI-50123;PENTAGASTRIN;Pentagastrin ,767.33,9.0,8.0,20.0,3.0,3.0,1.52,250.91,0.43,4.0,6.0,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EOS100863,PD000200,SULFADOXINE,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,"InChI=1S/C12H14N4O4S/c1-19-10-11(14-7-15-12(10)20-2)16-21(17,18)9-5-3-8(13)4-6-9/h3-7H,13H2,1-2H3,(H,14,15,16)",PJSFRIWCGOHTNF-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,approved;withdrawn;investigational,2447-57-6,Sulphadoxine;Sulfadoxin ;SULFADOXINE;Fansimef-sulfadoxine,310.07,7.0,2.0,5.0,2.0,2.0,0.88,116.43,0.17,0.0,6.0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
EOS102010,PD000202,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,"InChI=1S/C14H23N3O10/c18-10(19)5-15(1-3-16(6-11(20)21)7-12(22)23)2-4-17(8-13(24)25)9-14(26)27/h1-9H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)(H,26,27)",QPCDCPDFJACHGM-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,approved,67-43-6;13407-13-1;1004765-76-7,PENTETIC ACID;Diethylenetriaminepentaacetic acid;DTPA;Acidum penteticum;Detapac;Gadopentetic acid;Detarex,393.14,8.0,5.0,16.0,0.0,0.0,-2.68,196.22,0.64,0.0,0.0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS101716,PD000215,TIRATRICOL,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)",UOWZUVNAGUAEQC-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,approved;investigational,51-24-1,"TIRATRICOL;Triac;Tiratricol, 3,3',5-triiodothyroacetic acid;LEVOTHYROXINE SODIUM IMPURITY, TRIIODOTHYROACETIC ACID, OR T3-ACETIC ACID-;3,5,3'-TRIIODOTHYROACETATE;""Tiratricol, 3,3',5-triiodothyroacetic acid"";T3-ACETIC ACID;TIRACANA;triiodothyroacetic acid;4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodobenzeneacetic acid;NSC-759294;3,3',5-Triiodothyroacetic acid",621.76,3.0,2.0,4.0,2.0,2.0,4.63,66.76,0.07,0.0,6.0,0.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101648,PD000218,RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"InChI=1S/C23H27FN4O2/c1-15-18(23(29)28-10-3-2-4-21(28)25-15)9-13-27-11-7-16(8-12-27)22-19-6-5-17(24)14-20(19)30-26-22/h5-6,14,16H,2-4,7-13H2,1H3",RAPZEAPATHNIPO-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,69,approved;investigational,106266-06-2,"RISPERIDONE;R-64766;Risperidone (CRM) ;Risperdal;R 64 766;Risperidal;Risperidone (Risperdal);3-(2-(4-(6-FLUORO-1,2-BENZISOXAZOL-3-YL)-1-PIPERIDINYL)ETHYL)-6,7,8,9-TETRAHYDRO-2-METHYL-4H-PYRIDO(1,2-A)PYRIMIDIN-4-ONE",410.21,6.0,0.0,4.0,5.0,3.0,3.59,64.16,0.52,0.0,6.0,0.66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101190,PD000219,REPAGLINIDE,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,"InChI=1S/C27H36N2O4/c1-4-33-25-17-20(12-13-22(25)27(31)32)18-26(30)28-23(16-19(2)3)21-10-6-7-11-24(21)29-14-8-5-9-15-29/h6-7,10-13,17,19,23H,4-5,8-9,14-16,18H2,1-3H3,(H,28,30)(H,31,32)/t23-/m0/s1",FAEKWTJYAYMJKF-QHCPKHFHSA-N,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,approved;investigational,135062-02-1,CHEMBL1272;AG-EE 623ZW;AG-EE 388 ZW;AG-EE-623-ZW;AGEE-623ZW;Novonorm;A10BX02;NSC-759893;REPAGLINIDE;AG-EE 623 ZW;Enyglid;Prandin;AG-EE-623ZW;REPAGLINIDA;Repaglinide Krka,452.27,4.0,2.0,10.0,3.0,2.0,5.22,78.87,0.48,1.0,6.0,0.52,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS100827,PD000221,OZAGREL,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,"InChI=1S/C13H12N2O2/c16-13(17)6-5-11-1-3-12(4-2-11)9-15-8-7-14-10-15/h1-8,10H,9H2,(H,16,17)/b6-5+",SHZKQBHERIJWAO-AATRIKPKSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,investigational;approved,82571-53-7;130952-46-4,Domenan;OZAGREL HYDROCHLORIDE;OZAGREL;OKY-046;Ozagrel sodium;KCT-0809,228.09,3.0,1.0,4.0,2.0,2.0,2.03,55.12,0.08,0.0,6.0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101104,PD000227,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,"InChI=1S/C14H14N2O/c1-14(2,12-6-4-8-16-10-12)13(17)11-5-3-7-15-9-11/h3-10H,1-2H3",FJLBFSROUSIWMA-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,approved;investigational,54-36-4;37245-80-0;22752-91-6,"Metirapona;NSC-25265;2-Methyl-1,2-di-3-pyridyl-1-propanone;METYRAPONE;NSC-25265, SU-4885;Su-4885",226.11,3.0,0.0,3.0,2.0,2.0,2.64,42.85,0.21,0.0,6.0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS100804,PD000231,Kaempherol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",IYRMWMYZSQPJKC-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,82,experimental,520-18-3,KAEMPFEROL;Robigenin;Kaempferol (NSC 407289);Kempferol;Kaempherol,286.05,6.0,4.0,1.0,3.0,3.0,2.28,111.13,0.0,0.0,6.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS100829,PD000234,Etamivan,CCN(CC)C(=O)c1ccc(O)c(OC)c1,"InChI=1S/C12H17NO3/c1-4-13(5-2)12(15)9-6-7-10(14)11(8-9)16-3/h6-8,14H,4-5H2,1-3H3",BQJODPIMMWWMFC-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,withdrawn;approved,304-84-7,"ETHAMIVAN;Vanillic acid diethylamide;N,N-Diethylvanillamide;Etamivan;Etamivanum;N, N-Diethylvanillamide",223.12,3.0,1.0,4.0,1.0,1.0,1.88,49.77,0.42,0.0,6.0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EOS100815,PD000253,BENZBROMARONE,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,"InChI=1S/C17H12Br2O3/c1-2-13-15(10-5-3-4-6-14(10)22-13)16(20)9-7-11(18)17(21)12(19)8-9/h3-8,21H,2H2,1H3",WHQCHUCQKNIQEC-UHFFFAOYSA-N,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,69,approved;investigational;withdrawn,3562-84-3,"ML054;BENZBROMARONE;Urinorm;Normurat;PMID27414413-Compound-Figure6right;3-[3,5-DIBROMO-4-HYDROXYBENZOYL]-2-ETHYLBENZOFURAN;Desuric",421.92,3.0,1.0,3.0,3.0,3.0,5.46,50.44,0.12,0.0,6.0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
EOS101727,PD000269,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,"InChI=1S/C11H12N2O2S/c1-7(13(15)11(12)14)10-6-8-4-2-3-5-9(8)16-10/h2-7,15H,1H3,(H2,12,14)",MWLSOWXNZPKENC-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,approved;investigational;withdrawn,111406-87-2,"ZILEUTON;Abbott 64077;ZYFLO;A 64077;ZILEUTON111406-87-2;Zileuton (A-64077);A-64077, Abbott 64077, ZYFLO;Abbott-64077",236.06,3.0,2.0,2.0,2.0,2.0,2.73,66.56,0.18,1.0,6.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
EOS100775,PD000288,SPERMINE,NCCCNCCCCNCCCN,"InChI=1S/C10H26N4/c11-5-3-9-13-7-1-2-8-14-10-4-6-12/h13-14H,1-12H2",PFNFFQXMRSDOHW-UHFFFAOYSA-N,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,33,experimental;nutraceutical;investigational,115-04-8;71-44-3,"SPERMINE;4,9-Diaza-1,12-dodecanediamine;Gerontine;Musculamine;Neuridine;NSC 268508",202.22,4.0,4.0,11.0,0.0,0.0,-0.36,76.1,1.0,0.0,0.0,0.35,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
EOS100688,PD000326,MUPIROCIN,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,"InChI=1S/C26H44O9/c1-16(13-23(30)33-11-9-7-5-4-6-8-10-22(28)29)12-20-25(32)24(31)19(15-34-20)14-21-26(35-21)17(2)18(3)27/h13,17-21,24-27,31-32H,4-12,14-15H2,1-3H3,(H,28,29)/b16-13+/t17-,18-,19-,20-,21-,24+,25-,26-/m0/s1",MINDHVHHQZYEEK-HBBNESRFSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,approved;investigational;vet_approved,12650-69-0,"MUPIROCIN;BRL-4910A;Pseudomonic Acid;Bactroban;BRL-4910A,Pseudomonic acid",500.3,8.0,4.0,16.0,2.0,0.0,2.59,146.05,0.85,8.0,6.0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
EOS101122,PD000330,FLUMAZENIL,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,"InChI=1S/C15H14FN3O3/c1-3-22-15(21)13-12-7-18(2)14(20)10-6-9(16)4-5-11(10)19(12)8-17-13/h4-6,8H,3,7H2,1-2H3",OFBIFZUFASYYRE-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,approved,78755-81-4,FLUMAZENIL;RO 15-1788/000;MAZICON;FLUMAZEPIL;RO 15-1788;Flumazenil (RO 15-1788);ANEXATE;LANEXAT;NSC-759193;RO-15-1788;RO-151788;RO-151788000;RO-1722;RO-41-8157;ROMAZICON;[<sup>11</sup>C]flumazenil,303.1,5.0,0.0,2.0,3.0,2.0,1.77,64.43,0.27,0.0,7.0,0.79,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
EOS101645,PD000331,OMEPRAZOLE,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)",SUBDBMMJDZJVOS-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38,approved;investigational;vet_approved;withdrawn,119141-89-8;131959-78-9;73590-58-6,H 16868;Prilosec;NEXIUM;Esomeprazole Magnesium;OMEPRAZOLE;Losec;Antra,345.11,5.0,1.0,5.0,3.0,3.0,2.9,77.1,0.29,1.0,6.0,0.77,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
EOS100596,PD000348,TADALAFIL,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,"InChI=1S/C22H19N3O4/c1-24-10-19(26)25-16(22(24)27)9-14-13-4-2-3-5-15(13)23-20(14)21(25)12-6-7-17-18(8-12)29-11-28-17/h2-8,16,21,23H,9-11H2,1H3/t16-,21-/m1/s1",WOXKDUGGOYFFRN-IIBYNOLFSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,approved;investigational,1242099-07-5;171596-29-5,Cialis;Tadalafil (CRM) ;TADALAFIL;IC-351;Tadalafil (IC351);IC351,389.14,4.0,1.0,1.0,6.0,3.0,2.21,74.87,0.27,2.0,6.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101025,PD000355,ETOMIDATE,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,"InChI=1S/C14H16N2O2/c1-3-18-14(17)13-9-15-10-16(13)11(2)12-7-5-4-6-8-12/h4-11H,3H2,1-2H3/t11-/m1/s1",NPUKDXXFDDZOKR-LLVKDONJSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,approved,33125-97-2,"ETOMIDATE;R 16659;R16659;1H-Imidazole-5-carboxylic acid, 1-(1-phenylethyl)-, ethyl ester, (R)-;(+)-etomidate;Etomidate ;Etomidate (CRM)",244.12,4.0,0.0,4.0,2.0,2.0,2.67,44.12,0.29,1.0,6.0,0.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
EOS100762,PD000369,BIPERIDEN,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,"InChI=1S/C21H29NO/c23-21(19-7-3-1-4-8-19,11-14-22-12-5-2-6-13-22)20-16-17-9-10-18(20)15-17/h1,3-4,7-10,17-18,20,23H,2,5-6,11-16H2",YSXKPIUOCJLQIE-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,approved;investigational,1235-82-1;514-65-8,.Alpha.-5-norbornen-2-yl-.alpha.-phenyl-1-piperidinepropanol lactate (salt);KL 373;BIPERIDEN;Biperidine,311.22,2.0,1.0,5.0,4.0,1.0,3.96,23.47,0.62,4.0,6.0,0.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
